case,family,trial_id,acquisition,mIoU,source_root,output_dir,denoise_retained_ratio,depth_nan_ratio,depth_outlier_ratio,det_midpoint_ratio,det_real_detection_ratio,det_fallback_ratio,det_x_spacing_cv,det_y_std,det_ring_count_error,det_n_points,sam_fill_rate,sam_ring_completeness,sam_segment_size_cv,sam_ontology_divergence,orient_invariant_ok,orient_h_ring_corr,overlay_json
4-1,t4&5,4-1-t019,uncertainty,0.617,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t019,0.7146828073357162,0.24510358112319408,0.0010393169930357703,0.2,0.4,0.6,5.141230368107709e-16,1155.3492915791721,0.0,10.0,0.7054797849121273,1.0,1.0277089046599923,0.10631236780542215,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.733503127211292, ""mask_r_high"": 3.9825145035848597}, ""enhancing"": {""curvature_threshold"": 0.0002268529523950347}, ""detecting"": {""binary_threshold"": 110, ""hough_threshold_oblique"": 68, ""hough_threshold_horizontal"": 43, ""hough_threshold_vertical"": 4977, ""maxLineGap_oblique"": 64, ""maxLineGap_horizontal"": 29, ""pattern_tolerance"": 19}, ""sam"": {""segment_width"": 1518, ""K_height"": 1182.531843890113, ""angle"": 11.389788911032053}}"
4-1,t4&5,4-1-t020,ei,0.037,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t020,0.011241967448440271,0.9797348955722148,0.0001662829664905019,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.009864691592208858,1.0,1.1314262641758026,0.18826177071088288,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.7896108867058658, ""mask_r_high"": 3.8776844749831625}, ""enhancing"": {""curvature_threshold"": 0.0019088008387321295}, ""detecting"": {""binary_threshold"": 152, ""hough_threshold_oblique"": 40, ""hough_threshold_horizontal"": 46, ""hough_threshold_vertical"": 4556, ""maxLineGap_oblique"": 51, ""maxLineGap_horizontal"": 21, ""pattern_tolerance"": 13}, ""sam"": {""segment_width"": 1843, ""K_height"": 1211.7287193270588, ""angle"": 8.384994745843134}}"
4-1,t4&5,4-1-t021,uncertainty,0.612,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t021,0.7720717935079521,0.21341146638083416,0.0013087314887247432,0.2,0.4,0.6,5.966335195868466e-16,1155.6333980493446,0.0,10.0,0.7553217907042691,1.0,1.0716339161833166,0.10870842262106772,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.5083484462739287, ""mask_r_high"": 4.013508258464114}, ""enhancing"": {""curvature_threshold"": 0.0009942831596680489}, ""detecting"": {""binary_threshold"": 134, ""hough_threshold_oblique"": 30, ""hough_threshold_horizontal"": 38, ""hough_threshold_vertical"": 2500, ""maxLineGap_oblique"": 65, ""maxLineGap_horizontal"": 24, ""pattern_tolerance"": 9}, ""sam"": {""segment_width"": 2086, ""K_height"": 1021.3493363221594, ""angle"": 8.07881787561203}}"
4-1,t4&5,4-1-t022,ei,0.633,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t022,0.75998605100994,0.22390804151163962,0.001083644270370717,0.1,0.4,0.6,5.966335195868466e-16,1156.7807540256117,0.0,10.0,0.7504850371447934,1.0,1.0592331475469865,0.10091980656645705,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.6887170366624424, ""mask_r_high"": 4.041840443647886}, ""enhancing"": {""curvature_threshold"": 0.00039911746301884174}, ""detecting"": {""binary_threshold"": 160, ""hough_threshold_oblique"": 57, ""hough_threshold_horizontal"": 43, ""hough_threshold_vertical"": 4277, ""maxLineGap_oblique"": 31, ""maxLineGap_horizontal"": 19, ""pattern_tolerance"": 7}, ""sam"": {""segment_width"": 1592, ""K_height"": 1281.7373800971043, ""angle"": 9.324973171118186}}"
4-1,t4&5,4-1-t023,uncertainty,0.433,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t023,0.7026365834159752,0.2470954389818806,0.0003601160046783295,0.0,0.3,0.7,1.5759195691934577e-16,732.4316967355185,0.0,10.0,0.6966970479087997,1.0,1.1317316835834164,0.1272929873916697,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.58417318229405, ""mask_r_high"": 3.764943270215526}, ""enhancing"": {""curvature_threshold"": 0.0006611576200859433}, ""detecting"": {""binary_threshold"": 103, ""hough_threshold_oblique"": 34, ""hough_threshold_horizontal"": 50, ""hough_threshold_vertical"": 940, ""maxLineGap_oblique"": 32, ""maxLineGap_horizontal"": 22, ""pattern_tolerance"": 8}, ""sam"": {""segment_width"": 1547, ""K_height"": 1003.40432268418, ""angle"": 8.362002096674118}}"
4-1,t4&5,4-1-t024,ei,0.621,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t024,0.7593991467191302,0.22019692777137165,0.0010765808639370132,0.2,0.4,0.6,5.966335195868466e-16,1155.6296438426814,0.0,10.0,0.7499280388051077,1.0,1.059022091671194,0.10125610943617194,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.7137625764904394, ""mask_r_high"": 3.9332151385189476}, ""enhancing"": {""curvature_threshold"": 0.0008316245551700527}, ""detecting"": {""binary_threshold"": 159, ""hough_threshold_oblique"": 31, ""hough_threshold_horizontal"": 42, ""hough_threshold_vertical"": 1154, ""maxLineGap_oblique"": 58, ""maxLineGap_horizontal"": 27, ""pattern_tolerance"": 17}, ""sam"": {""segment_width"": 2006, ""K_height"": 1380.2653765444327, ""angle"": 9.970965504608323}}"
4-1,t4&5,4-1-t025,uncertainty,0.142,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t025,0.24900762975578053,0.5995824739675034,0.0005886206789169715,0.1,0.2,0.8,0.0,619.0362336320449,0.0,10.0,0.2444005111781503,1.0,1.275802286261612,0.18120718217298787,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.75579791923777, ""mask_r_high"": 3.8015956603350096}, ""enhancing"": {""curvature_threshold"": 0.0016951471772276992}, ""detecting"": {""binary_threshold"": 109, ""hough_threshold_oblique"": 43, ""hough_threshold_horizontal"": 67, ""hough_threshold_vertical"": 1619, ""maxLineGap_oblique"": 39, ""maxLineGap_horizontal"": 9, ""pattern_tolerance"": 5}, ""sam"": {""segment_width"": 1921, ""K_height"": 1237.0943987579665, ""angle"": 8.057070171836996}}"
4-1,t4&5,4-1-t026,ei,0.715,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t026,0.7586493618016626,0.22068659842238816,0.0010765220022167323,0.3,0.5,0.5,5.459145524970251e-16,1270.9185181339672,0.0,10.0,0.7491867984451042,1.0,1.057104485585069,0.10402376336027111,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.712453051750985, ""mask_r_high"": 3.895678695856043}, ""enhancing"": {""curvature_threshold"": 0.0009686039755398088}, ""detecting"": {""binary_threshold"": 141, ""hough_threshold_oblique"": 31, ""hough_threshold_horizontal"": 33, ""hough_threshold_vertical"": 1141, ""maxLineGap_oblique"": 72, ""maxLineGap_horizontal"": 17, ""pattern_tolerance"": 17}, ""sam"": {""segment_width"": 1514, ""K_height"": 1339.89842809516, ""angle"": 11.130485235658826}}"
4-1,t4&5,4-1-t027,uncertainty,0.037,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t027,0.007386235892802118,0.9863834093912278,0.00010628465029296241,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.006459685442797659,1.0,1.1606019540109414,0.2224702380952381,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.799542439209844, ""mask_r_high"": 4.0173747096215475}, ""enhancing"": {""curvature_threshold"": 0.001967624391522685}, ""detecting"": {""binary_threshold"": 150, ""hough_threshold_oblique"": 66, ""hough_threshold_horizontal"": 32, ""hough_threshold_vertical"": 3082, ""maxLineGap_oblique"": 38, ""maxLineGap_horizontal"": 6, ""pattern_tolerance"": 17}, ""sam"": {""segment_width"": 2048, ""K_height"": 1060.340960067917, ""angle"": 7.073146841649537}}"
4-1,t4&5,4-1-t028,ei,0.633,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t028,0.7465438600145151,0.21974751853702726,0.0008051106100016658,0.2,0.4,0.6,5.966335195868466e-16,1155.4435700135243,0.0,10.0,0.7356634341537711,1.0,1.0670870075867327,0.10737258577529435,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.621572328979761, ""mask_r_high"": 3.785670521200774}, ""enhancing"": {""curvature_threshold"": 0.0010437346832885956}, ""detecting"": {""binary_threshold"": 117, ""hough_threshold_oblique"": 34, ""hough_threshold_horizontal"": 36, ""hough_threshold_vertical"": 1247, ""maxLineGap_oblique"": 53, ""maxLineGap_horizontal"": 18, ""pattern_tolerance"": 10}, ""sam"": {""segment_width"": 1527, ""K_height"": 1034.9950501798776, ""angle"": 10.650555011143366}}"
4-1,t4&5,4-1-t029,uncertainty,0.12,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t029,0.43341466683969393,0.5312982482163428,0.00020789959603201373,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.43213351725493276,1.0,1.4525563575452414,0.23788721010991293,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.649006622853164, ""mask_r_high"": 3.7528644276508687}, ""enhancing"": {""curvature_threshold"": 0.001486051559961967}, ""detecting"": {""binary_threshold"": 130, ""hough_threshold_oblique"": 51, ""hough_threshold_horizontal"": 55, ""hough_threshold_vertical"": 4783, ""maxLineGap_oblique"": 33, ""maxLineGap_horizontal"": 23, ""pattern_tolerance"": 8}, ""sam"": {""segment_width"": 2024, ""K_height"": 1267.8562939082622, ""angle"": 11.340594010995288}}"
4-1,t4&5,4-1-t030,ei,0.608,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t030,0.7593420049910896,0.2183469039029441,0.0010782289921048775,0.3,0.4,0.6,5.966335195868466e-16,1158.0772344414675,0.0,10.0,0.7498858500526291,1.0,1.0576395907904284,0.10180456985694744,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.6944406894943653, ""mask_r_high"": 3.9503322546229396}, ""enhancing"": {""curvature_threshold"": 0.0017357808469994588}, ""detecting"": {""binary_threshold"": 102, ""hough_threshold_oblique"": 50, ""hough_threshold_horizontal"": 61, ""hough_threshold_vertical"": 3323, ""maxLineGap_oblique"": 68, ""maxLineGap_horizontal"": 26, ""pattern_tolerance"": 12}, ""sam"": {""segment_width"": 1559, ""K_height"": 1410.5822732260804, ""angle"": 10.824058999271468}}"
4-1,t4&5,4-1-t031,uncertainty,0.636,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t031,0.7600677583406896,0.2184280742152114,0.0010954754761471708,0.2,0.4,0.6,5.966335195868466e-16,1155.4399803570968,0.0,10.0,0.7503541986086256,1.0,1.0582081060371131,0.10142492543817466,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.643258658053316, ""mask_r_high"": 4.047739640651232}, ""enhancing"": {""curvature_threshold"": 0.0011602055098857726}, ""detecting"": {""binary_threshold"": 110, ""hough_threshold_oblique"": 29, ""hough_threshold_horizontal"": 69, ""hough_threshold_vertical"": 4926, ""maxLineGap_oblique"": 51, ""maxLineGap_horizontal"": 15, ""pattern_tolerance"": 10}, ""sam"": {""segment_width"": 2047, ""K_height"": 1195.137417410906, ""angle"": 7.179268652216071}}"
4-1,t4&5,4-1-t032,ei,0.62,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t032,0.7607908415160822,0.22383964419267324,0.0011116624492244086,0.1,0.4,0.6,5.966335195868466e-16,1156.766682225007,0.0,10.0,0.750992904279061,1.0,1.0604502674590517,0.10153879067851003,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.6101661266334055, ""mask_r_high"": 3.88503252087704}, ""enhancing"": {""curvature_threshold"": 0.00043526631442584323}, ""detecting"": {""binary_threshold"": 109, ""hough_threshold_oblique"": 68, ""hough_threshold_horizontal"": 39, ""hough_threshold_vertical"": 2800, ""maxLineGap_oblique"": 45, ""maxLineGap_horizontal"": 16, ""pattern_tolerance"": 7}, ""sam"": {""segment_width"": 1553, ""K_height"": 1369.3171322435844, ""angle"": 7.652606076315527}}"
4-1,t4&5,4-1-t033,uncertainty,0.105,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t033,0.38834960270477964,0.5870333099911158,0.00012653010587488923,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.38692693388702065,1.0,1.5431922361401975,0.24554645393252222,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.6665564157721735, ""mask_r_high"": 3.7512342858237675}, ""enhancing"": {""curvature_threshold"": 0.001267995432068078}, ""detecting"": {""binary_threshold"": 140, ""hough_threshold_oblique"": 65, ""hough_threshold_horizontal"": 39, ""hough_threshold_vertical"": 4608, ""maxLineGap_oblique"": 41, ""maxLineGap_horizontal"": 23, ""pattern_tolerance"": 6}, ""sam"": {""segment_width"": 1564, ""K_height"": 1013.1240208826447, ""angle"": 11.69216568822123}}"
4-1,t4&5,4-1-t034,ei,0.636,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t034,0.7588266613690411,0.226826641050046,0.0010955931995877326,0.2,0.4,0.6,5.966335195868466e-16,1155.6264378326482,0.0,10.0,0.7491665051211271,1.0,1.0583924662139372,0.10126158184599551,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.6309053724978355, ""mask_r_high"": 3.9480321080868435}, ""enhancing"": {""curvature_threshold"": 0.00020913800303226976}, ""detecting"": {""binary_threshold"": 151, ""hough_threshold_oblique"": 41, ""hough_threshold_horizontal"": 33, ""hough_threshold_vertical"": 3917, ""maxLineGap_oblique"": 60, ""maxLineGap_horizontal"": 27, ""pattern_tolerance"": 12}, ""sam"": {""segment_width"": 1508, ""K_height"": 1204.661808876811, ""angle"": 9.870614632221356}}"
4-1,t4&5,4-1-t035,uncertainty,0.594,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t035,0.7716312147637137,0.22010369080644676,0.0013037871042211506,0.2,0.4,0.6,5.966335195868466e-16,1155.7222705691242,0.0,10.0,0.7594696393182084,1.0,1.0680161236753756,0.10350303291479762,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.5111462977233887, ""mask_r_high"": 4.026290632124825}, ""enhancing"": {""curvature_threshold"": 0.00033365871973987005}, ""detecting"": {""binary_threshold"": 132, ""hough_threshold_oblique"": 43, ""hough_threshold_horizontal"": 67, ""hough_threshold_vertical"": 3304, ""maxLineGap_oblique"": 70, ""maxLineGap_horizontal"": 21, ""pattern_tolerance"": 16}, ""sam"": {""segment_width"": 2040, ""K_height"": 1499.1887255762413, ""angle"": 8.587999840623217}}"
4-1,t4&5,4-1-t036,ei,0.621,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t036,0.7586830059966773,0.22010364650122502,0.0010726248705741656,0.2,0.4,0.6,5.141230368107709e-16,1155.5000516479056,0.0,10.0,0.7492353956156808,1.0,1.0596625800075514,0.10099557092973209,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.675188227769974, ""mask_r_high"": 3.9220222667976135}, ""enhancing"": {""curvature_threshold"": 0.0013645571838286192}, ""detecting"": {""binary_threshold"": 159, ""hough_threshold_oblique"": 60, ""hough_threshold_horizontal"": 63, ""hough_threshold_vertical"": 4175, ""maxLineGap_oblique"": 40, ""maxLineGap_horizontal"": 22, ""pattern_tolerance"": 20}, ""sam"": {""segment_width"": 1507, ""K_height"": 1373.9909876582303, ""angle"": 11.291607905975969}}"
4-1,t4&5,4-1-t037,uncertainty,0.606,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t037,0.7664857890658502,0.21631287829691853,0.0011790591189459985,0.2,0.4,0.6,5.966335195868466e-16,1155.319890036674,0.0,10.0,0.7560000149529755,1.0,1.0620410529379287,0.10232488814230759,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.5656389601973073, ""mask_r_high"": 3.896396072433798}, ""enhancing"": {""curvature_threshold"": 0.0009769790150113119}, ""detecting"": {""binary_threshold"": 125, ""hough_threshold_oblique"": 42, ""hough_threshold_horizontal"": 28, ""hough_threshold_vertical"": 3213, ""maxLineGap_oblique"": 60, ""maxLineGap_horizontal"": 29, ""pattern_tolerance"": 7}, ""sam"": {""segment_width"": 2008, ""K_height"": 1448.4231620125565, ""angle"": 7.4764344736289114}}"
4-1,t4&5,4-1-t038,ei,0.63,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t038,0.7671725578720207,0.2232728646880888,0.0012012499874918844,0.1,0.4,0.6,5.966335195868466e-16,1156.5664975734398,0.0,10.0,0.756450206324361,1.0,1.063308498382644,0.10204150789375725,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.53732350025818, ""mask_r_high"": 3.958221733743509}, ""enhancing"": {""curvature_threshold"": 0.0002719916683956858}, ""detecting"": {""binary_threshold"": 152, ""hough_threshold_oblique"": 67, ""hough_threshold_horizontal"": 25, ""hough_threshold_vertical"": 2496, ""maxLineGap_oblique"": 42, ""maxLineGap_horizontal"": 8, ""pattern_tolerance"": 7}, ""sam"": {""segment_width"": 1933, ""K_height"": 1257.1057291723052, ""angle"": 10.602142283457479}}"
4-1,t4&5,4-1-t039,uncertainty,0.191,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/4-1-bo-proxy/runs/4-1-t039,0.3629258060054354,0.4654292476387238,0.000585690495269852,0.1,0.2,0.8,0.0,619.471758699316,0.0,10.0,0.35831227900970714,1.0,1.107641056528401,0.1632556336179392,1.0,0.9834761295875692,"{""denoising"": {""mask_r_low"": 3.7513100520776415, ""mask_r_high"": 3.7913100520776415}, ""enhancing"": {""curvature_threshold"": 0.001792969354657745}, ""detecting"": {""binary_threshold"": 125, ""hough_threshold_oblique"": 61, ""hough_threshold_horizontal"": 28, ""hough_threshold_vertical"": 2173, ""maxLineGap_oblique"": 51, ""maxLineGap_horizontal"": 29, ""pattern_tolerance"": 11}, ""sam"": {""segment_width"": 1589, ""K_height"": 1438.0357528780448, ""angle"": 10.337214313499581}}"
5-1,t4&5,5-1-t000,anchor_from_frozen_stage1,0.808,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy/runs/5-1-t000,0.7633638444754262,0.20528068220449924,0.0012056019233651193,0.2,0.7,0.3,9.996579869436617e-16,1278.865012437377,0.0,10.0,0.7529205431415833,1.0,1.0864411801134168,0.12519108935008927,1.0,0.9824365204289642,"{""denoising"": {""mask_r_low"": 3.65, ""mask_r_high"": 3.9}, ""enhancing"": {""curvature_threshold"": 0.0005}, ""detecting"": {""binary_threshold"": 125, ""hough_threshold_oblique"": 35, ""hough_threshold_horizontal"": 35, ""hough_threshold_vertical"": 5000, ""maxLineGap_oblique"": 60, ""maxLineGap_horizontal"": 15, ""pattern_tolerance"": 10}, ""sam"": {""segment_width"": 1800, ""K_height"": 1226.97, ""angle"": 9.8}}"
5-1,t4&5,5-1-t001,sobol_init,0.128,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy/runs/5-1-t001,0.2621630334106968,0.6100321810528173,0.0006950312886763413,0.0,0.3,0.7,0.6666666666666666,882.0846107500317,0.0,10.0,0.2564213122634969,1.0,1.585252431075218,0.29316444484417453,1.0,0.9824365204289642,"{""denoising"": {""mask_r_low"": 3.7551756401546297, ""mask_r_high"": 4.02940980149433}, ""enhancing"": {""curvature_threshold"": 0.000852891662530601}, ""detecting"": {""binary_threshold"": 122, ""hough_threshold_oblique"": 31, ""hough_threshold_horizontal"": 50, ""hough_threshold_vertical"": 2575, ""maxLineGap_oblique"": 49, ""maxLineGap_horizontal"": 10, ""pattern_tolerance"": 18}, ""sam"": {""segment_width"": 2025, ""K_height"": 1497.328633442521, ""angle"": 11.052685010246933}}"
5-1,t4&5,5-1-t002,sobol_init,0.803,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy/runs/5-1-t002,0.7639927312742697,0.19940871567095902,0.0012155732863104848,0.3,0.7,0.3,4.683610452689481e-16,1278.360270776487,0.0,10.0,0.7524689298758013,1.0,1.0894239100739243,0.12671603532033582,1.0,0.9824365204289642,"{""denoising"": {""mask_r_low"": 3.622357377689332, ""mask_r_high"": 3.8969246028922497}, ""enhancing"": {""curvature_threshold"": 0.0016496638931334019}, ""detecting"": {""binary_threshold"": 146, ""hough_threshold_oblique"": 67, ""hough_threshold_horizontal"": 26, ""hough_threshold_vertical"": 3281, ""maxLineGap_oblique"": 75, ""maxLineGap_horizontal"": 18, ""pattern_tolerance"": 9}, ""sam"": {""segment_width"": 1706, ""K_height"": 1155.244438443333, ""angle"": 8.587744932621717}}"
5-1,t4&5,5-1-t003,sobol_init,0.779,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy/runs/5-1-t003,0.7711674560532781,0.20274200818584753,0.0014323192282281703,0.3,0.7,0.3,4.683610452689481e-16,1278.1901928355253,0.0,10.0,0.7548266167780459,1.0,1.0983918788061988,0.1302136420673048,1.0,0.9824365204289642,"{""denoising"": {""mask_r_low"": 3.5178277428261935, ""mask_r_high"": 3.95500440839678}, ""enhancing"": {""curvature_threshold"": 0.0006256069652736186}, ""detecting"": {""binary_threshold"": 103, ""hough_threshold_oblique"": 51, ""hough_threshold_horizontal"": 37, ""hough_threshold_vertical"": 1429, ""maxLineGap_oblique"": 60, ""maxLineGap_horizontal"": 24, ""pattern_tolerance"": 10}, ""sam"": {""segment_width"": 1529, ""K_height"": 1057.968602515757, ""angle"": 9.530880346894264}}"
5-1,t4&5,5-1-t004,sobol_init,0.613,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy/runs/5-1-t004,0.759583371436074,0.2009010963251154,0.001172305734816559,0.3,0.5,0.5,0.34641016151377557,1092.2826811549744,0.0,10.0,0.749525269652457,1.0,1.0850056920609337,0.12363306788995937,1.0,0.9824365204289642,"{""denoising"": {""mask_r_low"": 3.723682199139148, ""mask_r_high"": 3.822518036328256}, ""enhancing"": {""curvature_threshold"": 0.0014265216095373035}, ""detecting"": {""binary_threshold"": 135, ""hough_threshold_oblique"": 37, ""hough_threshold_horizontal"": 61, ""hough_threshold_vertical"": 4430, ""maxLineGap_oblique"": 36, ""maxLineGap_horizontal"": 16, ""pattern_tolerance"": 15}, ""sam"": {""segment_width"": 1940, ""K_height"": 1336.8217549286783, ""angle"": 7.617788112722337}}"
5-1,t4&5,5-1-t005,sobol_init,0.82,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy/runs/5-1-t005,0.7633091808787761,0.19887906719357448,0.0012010535823724963,0.2,0.8,0.2,4.570735782442178e-16,1201.6202169290361,0.0,10.0,0.7528817166617197,1.0,1.0865004299213532,0.12438211135988382,1.0,0.9824365204289642,"{""denoising"": {""mask_r_low"": 3.6848995994776486, ""mask_r_high"": 3.9217119796201585}, ""enhancing"": {""curvature_threshold"": 0.0019347113931551575}, ""detecting"": {""binary_threshold"": 139, ""hough_threshold_oblique"": 42, ""hough_threshold_horizontal"": 58, ""hough_threshold_vertical"": 851, ""maxLineGap_oblique"": 67, ""maxLineGap_horizontal"": 29, ""pattern_tolerance"": 5}, ""sam"": {""segment_width"": 1604, ""K_height"": 1297.3580290563405, ""angle"": 10.6246936628595}}"
5-1,t4&5,5-1-t006,sobol_init,0.147,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy/runs/5-1-t006,0.3929331719650337,0.5022562420636039,0.00037355638452718254,0.0,0.0,1.0,0.0,0.0,0.0,10.0,0.3884584201607518,1.0,1.4079786733428368,0.3157789921680034,1.0,0.9824365204289642,"{""denoising"": {""mask_r_low"": 3.5516424572095273, ""mask_r_high"": 3.7517996923998}, ""enhancing"": {""curvature_threshold"": 0.0009049175303429364}, ""detecting"": {""binary_threshold"": 113, ""hough_threshold_oblique"": 57, ""hough_threshold_horizontal"": 34, ""hough_threshold_vertical"": 4869, ""maxLineGap_oblique"": 42, ""maxLineGap_horizontal"": 14, ""pattern_tolerance"": 19}, ""sam"": {""segment_width"": 1865, ""K_height"": 1081.807341426611, ""angle"": 7.773938922211528}}"
5-1,t4&5,5-1-t007,sobol_init,0.763,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy,/home/boringtao/Projects/Proxy4Tun/data/bo/5-1-bo-proxy/runs/5-1-t007,0.7689717164420435,0.19854161527916026,0.001327065952693755,0.3,0.6,0.4,4.683610452689481e-16,1328.6775614460103,0.0,10.0,0.7571699991877092,1.0,1.0915878123646698,0.12772345510511834,1.0,0.9824365204289642,"{""denoising"": {""mask_r_low"": 3.5882502673193812, ""mask_r_high"": 3.996125367935747}, ""enhancing"": {""curvature_threshold"": 0.001261115061864257}, ""detecting"": {""binary_threshold"": 158, ""hough_threshold_oblique"": 62, ""hough_threshold_horizontal"": 46, ""hough_threshold_vertical"": 2004, ""maxLineGap_oblique"": 43, ""maxLineGap_horizontal"": 8, ""pattern_tolerance"": 14}, ""sam"": {""segment_width"": 1951, ""K_height"": 1240.6052234582603, ""angle"": 11.83383615501225}}"
